final_text,label
pengaduan resmi terkait kegiatan renang siswa sdn di kolam renang tirta adipura kepada yth kepala dinas kesehatan kota bandung kepala dinas pendidikan kota bandung di kota bandung kami selaku orang tua siswa sdn margahayu raya kota bandung dengan ini menyampaikan pengaduan resmi terkait kegiatan renang yang dilaksanakan sekolah di kolam renang tirta adipura adapun kondisi yang kami temukan di lokasi adalah sebagai berikut air kolam keruh dan tidak terawat tidak sesuai dengan standar kebersihan lantai kolam sangat licin berpotensi menyebabkan kecelakaan bagi anak anak setelah berenang banyak anak mengeluhkan gatal gatal pada kulit yang sangat mengganggu dan berpotensi menimbulkan penyakit kulit kondisi tersebut jelas membahayakan kesehatan dan keselamatan anak anak serta mencerminkan kurangnya pengawasan dari pihak pengelola kolam renang kami menilai hal ini merupakan bentuk kelalaian yang tidak bisa dibiarkan apalagi kegiatan tersebut difasilitasi oleh pihak sekolah sehubungan dengan hal tersebut kami memohon kepada dinas kesehatan kota bandung untuk segera melakukan pemeriksaan dan tindakan tegas terhadap pengelola kolam renang serta memastikan sarana tersebut memenuhi standar kesehatan kami juga meminta dinas pendidikan kota bandung untuk mengevaluasi kegiatan serupa agar tidak lagi memilih fasilitas yang berpotensi membahayakan kesehatan anak anak demikian surat pengaduan ini kami sampaikan dengan penuh kesungguhan besar harapan kami agar segera ada tindak lanjut nyata demi melindungi kesehatan dan keselamatan anak anak atas perhatian dan tindakan cepatnya kami ucapkan kami orang tua siswa sdn margahayu raya kota bandung,LOW
jalan berlubang setelah kemarin hujan es jalan didepan rumah saya berlubang setelah kemarin siang hujan es jalan tersebut dibawahnya ada saluran air lubang tersebut semakin besar dan membahayakan pengendara terutama pengendara motor lubang berada di jalan sukahaji kelurahan sukarasa dan kecamatan sukasari kota bandung mohon segera diperbaiki oleh dinas terkait lokasi kejadian kabupaten kota kota bandung kecamatan sukasari kelurahan sukarasa detail lokasi kejadian dekat dengan pertigaan ke perumahan setra murni nama instansi dinas bina marga dan penataan ruang pemda penanggungjawab kota bandung,HIGH
blt kesra assalamualaikum bpk ibu yang ter saya mau bertanya kapan yah blt kesra tahap selanjutnya dibagikan saya mendapatkan bantuan tersebut namun status masih si katanya akan disalurkan secepatnya oleh pihak posnya,LOW
banjir di perumahan ikopin blok e rukun tetangga rukun warga desa sayang jatinangor mohon bantuan bapak donny perumahan kami sering mengalami kebanjiran pada saat hujan hal hal yang telah kami upayakan alternatif pembuangan air sudah kami upayakan menggunakan mesin pompa tapi tidak maksimal karena lokasi kami berada di paling ujung sehingga menjadi pembungan terakhir laporan ke rukun tetangga dan rukun warga sudah kami sampaikan tapi belum ada realisasi karena menunggu anggaran sedangkan banjir tidak bisa menunggu sampai,MEDIUM
pengaduan kenapa kartu keluarga saya di disdukcapil tidak aktif dan ketika di cek di aplikasi identitas kependudukan digital ikd ternyata di situ keterangan nya dokumen kartu keluarga tidak dimiliki,LOW
polusi massal oleh pt agronesia ciroyom pembunuhan polusi massal oleh pt agronesia terletak di jalan industri ciroyom bandung kawasan ini padat penduduk banyak perkampungan dan bahkan apartemen rusun terganggu atas polusi asap tebal ispa dan kanker disebabkan oleh bumd ini,HIGH
mekanisme pemberian bantuan benih ikan maaf kalau boleh tau untuk dapat bantuan benih ikan nila nirwana ini harus gimana ya,LOW
jalan panjunan rusak parah berlubang jalanan di panjunan rusak parah berlubang sebaiknya diperbaiki dan dibuatkan selokan di sisi jalan agar ada pembuangan drainase jalan cepat rusak karena ada air menggenang kemudian dilalui oleh mobil bermuatan besar saat air tergenang,HIGH
bangunan dinding bantaran sungai cipeles sumedang jamban girimukti dengan terjadi nya intensitas curah hujan yang sangat tinggi pada saat memasuki musim penghujan yang dimana debit saluran air cipeles telah mengikis bagian tepi dinding penahan air rumah penduduk di dusun jamban rukun tetangga desa girimukti kec sumedang utara yang dimana saat ini kondisi dinding tersebut telah roboh dan sangat membahayakan bagi keselamatan masyarakat berikut rumah penduduk disekitar titik lokasi tersebut berada di blok sawah bantaran sungai cipeles dusun jamban rukun tetangga rukun warga desa girimukti kecamatan sumedang utara kabupaten sumedang sehubungan dengan hal tersebut diatas mohon kiranya agar menjadi perhatian dari pihak pemerintah kab sumedang dan khususnya dari dinas bina marga dan sumber daya air agar dapat diupayakan segera dilakukan perbaikan mengingat dari sejak maret sampai dengan saat ini juli belum tersentuh perbaikan sama sekali oleh pihak pemerintah kabupaten sumedang,HIGH
pelayanan antrian mobile jkn di rskgm bandung melalui surat ini saya ingin menyampaikan pengaduan terkait kesulitan mengakses layanan antrian mobile jkn untuk pengguna bpjs kesehatan di rskgm bandung antrian mobile jkn di rskgm bandung sangat sulit diperoleh setiap hari aplikasi selalu menunjukkan bahwa tidak ada kuota tersedia meskipun informasi resmi menyebutkan bahwa antrian dibuka mulai pukul wib ketika mencoba berulang kali pada jam tersebut kuota tetap tidak muncul padahal menurut petugas dan informasi umum dokter yang bertugas ada dan praktik berjalan seperti biasa keluhan serupa juga banyak disampaikan oleh masyarakat melalui komentar di media sosial khususnya pada salah satu unggahan instagram rskgm bandung yang menampilkan banyak pengguna mengalami masalah yang sama link referensi unggahan tersebut hal ini menimbulkan ketidaknyamanan dan menyulitkan pasien yang benar benar membutuhkan layanan kesehatan terutama karena mobile jkn merupakan jalur utama untuk mendapatkan nomor antrian dengan ini saya memohon agar pihak terkait melakukan pengecekan sistem antrian mobile jkn untuk rskgm bandung meninjau kembali ketersediaan dan pembukaan kuota antrian memberikan penjelasan resmi serta solusi yang memudahkan pasien demikian laporan ini saya sampaikan besar harapan saya agar masalah ini dapat segera ditindaklanjuti demi peningkatan mutu pelayanan kesehatan bagi masyarakat,HIGH
tidak mendapat kuota berobat ke poli dalam keluarga pasien a n ibu anah alamat tanjungsari mengajukan komplain ke humas bahwa tidak mendapat kuota berobat ke poli dalam rujukan faskes puskesmas tanjungsari,LOW
syarat mendapatkan kartu anggota perpustakaan syaratnya apa saja untuk mendapat kartu anggota perpustakaan,LOW
legalisir ijazah akademik saya lulusan akademik bsi jakarta apakah bisa mendapat kan legalisir ijazah di dinas pendidikan kab sumedang,LOW
obat pasien tertukar di ruangan anyelir telah datang komplenan dari keluarga pasien tentang tertukar diagnosa obat di ruang anyelir pasien pulang pada hari senin kmrin tanggal feb siang dengan identitas sebagai berikutpasien a n mumun alamat cisarua perempuan tertukar dengan pasien a n yuyum yumiati alamat link patung kotakaler perempuanlangsung datang ke ruangan perawat anyelir,HIGH
permohonan motor sampah triseda assalamualaikum saya sudah mengajukan sudah bulan tapi belum ada tanggapan sedangkan motor teiseda sudah tidak layak dan kali motor sampah triseda kebakaran di jalan raya kami selaku ketua rw kelurahan babakan penghulu memohon imgin menggantikan triseda lama dengan yang layak pakai kami mohon ke pada bapak walikota sekiranya bisa di tamggapai,MEDIUM
laporan punguntan parkir liar di tempat bimbel kumon mekar wangi bandung selamat siang bapa ibu di tempat saya ingin menyamapikan laporan mengenai adanya pungutan parkir liar di tempat bimbel kumon mekar wangi bandung di area tempat bimbel nya yang berada di komplek mekar wangi bandung jalan mekar wangi c bandung tolong bantuan bapa atau ibu polisi untuk menindak lanjuti laporan tindakan pungutan liar yang membuat tidak aman dan nyaman banyak atas pertolongan waktu dan perhatiannya wilson,MEDIUM
jalan rusak tolengas sampe situgede mohon untuk perbaikan jalan antara tolengas sampai ke cijenjing jalan rusak parah banyak truk pasir besar akses untuk pelayanan kesehatan dan publik menjadi susah padahal bandara kertajati sudah beroperasi setidaknya dapat mendukung pertumbuhan ekonomi karena menjadi jalan alternatif dari wado jika ingin ke bandara dan menjadi jalur utama destinasi situgeda dan masjid al kamil mohon perhatian sudah lama jalan rusak,HIGH
tidak diterangkan diagnosa di awal sampai perawatan diakhir di ruang nicu tidak ada penjelasan diagnosa meminta penjelasan diagnosa dari awal sampai pasien dirujuk ke ruang picu pasien masuk igd tanggal september pasien pecah ketuban dengan kehamilan minggu diberi obat agar tidak mulas mulas pukul masuk ruang vk lahir normal lalu bayi masuk ruang melati tanggal september pasien diijinkan pulang beserta bayinya oleh dokter pada tanggal yang sama september pukul pasien bayi dibawa ke igd dengan keluhan bayi tidak mau menyusu dan tidak menangis tanggal september pukul pasien bayi dipindahkan ke ruang nicu lalu pukul dipindahkan ke ruang picu perawat mengabarkan kepada orang tua bayi orang tua bayi menanyakan hasil rontgen perawat mengabarkan hasil rontgen belum keluar dan tidak ada penjelasan dari pihak ruang picu dan nicu bayi dinyatakan meninggal pada tanggal september pukul pasien menbawa jenazah bayi tidak memakai ambulance memakai mobil pribadi pengaduan keluraga pasien menanyakan kenapa bayi saya dipulangkan pada hari senin september ketika memang ada kendala pada hari yang sama dan saya tidak mendapat penjelasan ketika bayi saya meninggal pada hari selasa september hasil rontgen pun tidak diketahui,HIGH
konsultasi pencairan honor bagi pegawai di kecamatan assalamualaikum selamat pagi saya mau menanyakan perihal honor sumedang selatan belum juga cair waktu senin saya mengantarkan pengajuan ke satpam tolong secepatnya proses,LOW
aduan masyarakat terkait infrastruktur permukiman yth dinas perumahan kawasan permukiman dan pertanahan perkimtan kabupaten sumedang sehubungan dengan adanya laporan masyarakat terkait kondisi lapangan di perumahan ikopin bersama ini kami sampaikan bahwa dinas pupr telah menerima pengaduan dimaksud berdasarkan hasil identifikasi awal penanganan lapangan tersebut merupakan kewenangan dinas perumahan kawasan permukiman dan pertanahan perkimtan oleh karena itu sesuai arahan pimpinan kami perlu menyampaikan laporan ini secara langsung kepada instansi yang memiliki kewenangan agar dapat ditindaklanjuti sesuai ketentuan yang berlaku demikian laporan singkat ini kami sampaikan sebagai bahan koordinasi dan tindak lanjut atas perhatian dan kerja samanya diucapkan,LOW
penjual rongsokan yang barangnya sampai ke jalan raya kepada pihak terkait saya ingin mengadukan bahwa di tepi jalan raya jalan jamika farma no kota bandung terdapat penjual rongsokan yang barang barangnya sampai ke jalan raya sehingga mengganggu kelancaran kendaraan dan pejalan kaki karena sering kali ada yang tiba tiba berkerumun dan berhenti mendadak selain itu menyebabkan jalanan kotor dan mengganggu pemandangan sekian informasi dari saya mohon segera di tindaklanjuti kepada pihak terkait atau satpolpp kota bandung,HIGH
laporan longsor mohon ijin melaporkan kejadian tanah longsor waktu kejadian minggu november sekitar pukul wib lokasi blok dusun cilengkrang rukun tetangga rukun warga ds suriamukti dan bukit diatas pemukiman kampung cibeunteur kecamatan surian kabupaten sumedangdampak jalan menuju akses desa suriamukti sepanjang kurang lebih m tertimbun longsoran tanah jalan desa suriamukti tidak bisa dilewati roda tiang kabel jalur pln terbawa dan tertimpa pepohonan kondisi terkini jalan dari jingkang menuju ds suriamukti belum dapat di lalui kendaraan roda akses jalan masih tertutup material longsoran tidak ada akses jalan yang lain menuju ds suriamukti kondisi saat ini listrik masih padam dikarenakan masih dilakukan perbaikan jalur listrik kronologi akibat dari cuaca extrim berupa hujan deras yang terus menerus sehingga longsoran membawa material tanah batu dan pohon menimpa jaringan listrik tegangan tinggi serta material tanah menutupi akses jalan jingkang suriamukti tinggi dari mahkota longsoran kurang lebih m,HIGH
permohonan penebangan pohon berdasarkan permohonan dari warga dan adanya kejadian patahnya dahan pohon yang menimpa rumah warga atas nama bapak yono suryono da bapak sutjinta yang berlokasi di pinggir sungai cipeles lingkungan talun tengah rukun tetangga rukun warga kelurahan talun dan menimbulkan kerusakan pada atap rumah maka dengan ini kami mengajukan permohonan penebangan pohon yang ada di lokasi sekitar kejadian tersebut guna mencegah hal hal yang tidak diinginkan di kemudian hari adapun jenis pohon yang dimaksud adalah pohon loa,HIGH
informasi bantuan perikanan info bantuan dana perikanan,LOW
parkir liar izin melaporkan terjadinya tindak pidana pemalakan dengan modus mengelola kendaraan di jalan provinsi daerah sekitar kecamatan jatinangor kabupaten sumedang jawa barat diantaranya dari gapura ds hegarmanah hingga gapura ds caringin parkir liar yang lambat laun berpotensi menghapus sistem pendidikan di indonesia apa gunanya sekolah dan kuliah kalau pekerjaan ilegal dibiarkan selain kepada kemenhub laporan ini juga untuk bapak menteri pendidikan agar lebih bijaksana dalam memeratakan pendidikan sebagai upaya untuk mengantisipasi terjadinya lonjakan pekerjaan ilegal yang dapat menjadi tindak kejahatan berupa pemerasan contohnya ialah parkir liar setor ke pihak pihak terkait uang kebersihan premanisme pemalakan di pintu masuk gapura dsb dan kalau pekerjaan ilegal terus dibiarkan dan tidak digubris jangan kaget kalau indonesia menempati negara dengan warga yang minim pada intelektualitas karena pemerintah membuka memberikan kesempatan kepada warganya untuk mencari cari nafkah dengan cara yang haram kalau kurir narkoba diberantas polisi yang mencuri kelapa sawit di hukum ketua dprd yang membentak guru honorer saja di perhatikan bukankah pemalak warga juga sepatutnya di tertibkan kami sebagai masyarakat faham hal tersebut butuh waktu untuk diproses setidaknya hukum jangan tebang pilih kalau di jakarta sudah diadakan razia parkir liar bukankah hal tersebut juga diterapkan di seluruh indonesia daerah nangor itu terdapat jalan provinsi yang sangat amat mudah diakses tanda tanya besar kepada pemerintah kalau razia parkir liar tidak dilaksanakan secara merata toh semakin dibiarkan semakin banyak uang hasil pemalakan yang terkumpul semakin banyak pelaku pemalak yang ada semakin banyak pula para pencari lowongan kerja menangis melihatnya sudah banting tulang nempuh pendidikan banting setir cari lowongan kerja serta keluar banyak uang untuk memenuhi syarat pekerjaan pemimpin daerah dipilih oleh rakyat setidaknya rakyat menunggu peran dari pemimpin yang terpilih dalam mensejahterakan rakyat misal ribu ludes buat kali parkir motor perhari dikali hari sama saja ludes ribu dikali hari sama saja ludes juta dikali hari sama saja ludes juta tuh juta hilang per tahun karena dipalak pakai cara yang sangat amat sopan itupun juta dari orang per tahun lha kalau dari orang kekumpul tuh milyar lah kalau juta orang kekumpul tuh triliun lah kalau juta orang kekumpul tuh triliun per tahun lah kalau tahun kekumpul tuh triliun dan malah bisa buat ngelunasin utang negara triliun dari juta orang per tahun itu baru di satu pemalak lah kalau ada ribu pemalak kekumpul tuh triliun dari juta orang per tahun dari ribu pemalak parkir liar lah kalau tahun kekumpul tuh triliun dari juta orang per tahun dari ribu pemalak parkir liar anggap saja data setiap hari dari tahun itu sama semua nah loh dari pekerjaan yang haram itu saja dalam tahun juta orang yang dipalak ribu parkir liar uang triliun hilang entah kemana padahal uang sebanyak itu bisa saja menjadikan indonesia jadi negara maju dan jadi negara rangking sedunia bila dilihat dari harta yang dipunya tapi faktanya semoga mah pekerjaan haram parkir liar korupsi kolusi nepotisme misalnya itu segera diberantas untuk mencapai indonesia unggul dan maju dalam bidang intelektualitas serta pemberdayaan masyarakat yang baik benar dan tepat menjunjung tinggi nilai nilai budaya bangsa,MEDIUM
revisi pembuatan kartu keluarga karena tidak sesuai dengan perohonan penerima layanan memberikan keterangan bahwa kartu keluarga yang dimohon nya tidak sesuai dengan permohonan yang dibuatnya,LOW
pemungutan uang kas sd santaka mangunarga cimanggung sumedang terjadi pemungutan uang kas kelas dan uang kas wali murid tidak memaksa tapi di tagih dan ada yang menyampaikan pendapat disebut provokator dan ada intimidasi atas nama panguyuban dan ada ancaman anak murid akan dikeluarkan dari sekolah mohon intansi yang terkait untuk ditindak lanjuti,LOW
permintaan kartu kia izin melaporkan bahwa saya telah melakukan permintaan penerbitan kartu kia untuk anak saya di web pemkab sumedang yaitu tahu sumedang go id dan di web nya status sudah selesai dalam pengiriman tapi saya belum menerima kartu kia nya berbeda dengan sblmnya permintaan ktp saya lewat web jg langsung jadi dan diterima saya sesuai status mohon dibantu saya jg lampirkan bukti webnya,LOW
data kependudukan tidak valid saya telah menikah dan membuat kk baru tapi saat saya daftar di silasidakep sumedangkab go id data kependudukan saya tidak ditemukan sedangkan ketika saya memasukan no kk saya sebelum menikah datanya valid,LOW
pengaduan homeless kepada pemerintah kota bandung kepada dinas sosial kota bandung saya sudah beberapa minggu terakhir sering jalan melewati jalan merdeka dan beberapa hari terakhir di jembatan penyeberangan orang jpo timurnya balai kota bandung depan sdn banjarsari ada homeless yang tetap berada di atas jpo dan membuat jpo kotor karena sampah saya menyadari sejak jpo dipasang lampu penerangan kemudian ada homeless yang terus stay di situ mohon ditinjaklanjuti karena saya merasa takut dan tidak nyaman ketika jalan sendirian menyeberang pakai jpo terimakasih,HIGH
jalan berlubang pada tanggal november terdapat jalan aspal berlubang dan mengakibatkan beberapa pengendara terjatuh di area depan hotel hilton bandung jalan hos cokroaminoto no bandung apabila hujan dan banjir area tersebut atau jalan tersebut tidak terlihat ada lubang mohon agar segera diperbaiki dan di lakukan penambalan jalan,HIGH
diskriminasi batal phk mitasi merugikan karyawan yth dinas ketenagakerjaan kabupaten sumedang selatan saya seorang karyawan arta aboga cemerlang cabang sumedang dengan masa kerja bulan saya bermaksud ingin mendapatkan bantuan mengenai masalah ketenagakerjaan yang saya alami pada hari sabtu november saya menerima teguran keras disertai bentakan dengan perkataan tidak menyenangkan dari atasan dikarnakan saya sakit hari tidak masuk kerja tetapi tidak ada surat dokter dikarenakan alasan kendaraan saya disimpan dikantor tidak ada yang mengantar saya untuk berobat saya sudah memberikan kabar ketidak hadiran saya kepada atasan dan alasan saya tidak diterima padahal jika tidak ada surat keterangan dipotong gaji juga pada hari itu saya masuk kerja menggunakan angkutan umum dan setelah datang ke kantor malah dimarahi dan dimaki maki dengan perkataan bangsat jujur saya tidak terima dengan perkataan tersebut karna selama saya bekerja belum pernah melakukan pencurian aset perusahaan selain itu atasan saya juga melontarkan perkataan saya diberhentikan dan disuruh agar berhenti sejak itu juga pada saat itu banyak rekan yang lain juga melihat saya di marahi dengan perkataan kasar nada tinggi dan perkataan dikeluarkan dari kejadian tersebut saya berkonsultasi ke pihak hrd namun hrd menyuruh saya masuk seperti biasa akan tetapi atasan saya bersikeras agar saya dikeluarkan pada hari senin november saya diberikan sp sekaligus oleh atasan dengan tanggal yang berbeda beda dan sp diberikan asal dan mengira ngira jelas hal tersebut tidak sesuai dengan ketentuan ketenagakerjaan juga tidak diberikan salunan sp sesuai ketentuan harus play untuk arsip perusahaan untuk karyawan dan untuk disnaker pada hari selasa november saya menerima surat panggilan dari hrd untuk hadir ke kantor pusat pada hari rabu dan hari rabu november saya memenuhi panggilan hrd datang ke kantor pusat disana saya ditanyai kenapa saya sampai dipanggil dan saya menjawab karna saya tidak hadir kerja jari tidak ada surat keterangan disana hrd menanyakan tentang niat kerja saya saya jawab saya niat namun ketika sakit ya saya sakit cuma kendala waktu itu perihal surat kemudian hrd menyuruh saya untuk membuat surat pernyataan agar saya tidak mengulangi hal tersebut seperti terlambat dan izin harus ada keterangan jelas dan apabila saya melanggar saya harus bersedia mengundurkan diri karna hrd menjanjikan saya tetap bekerja di cabang sumedang seperti biasanya saya membuat surat komitmen tersebut pada hari kamis november saya menjelaskan kembali kepada atasan mengenai pemanggilan kemarin namun atasan kekeh tidak mau terima dan tetap ingin saya berhenti pada hari tersebut juga hrd datang ke sumedang dan saya meminta agar berunding bertiga bersama atasan dan saat itu atasan menerima namun atasan mengelak bahwa bliau memberhentikan saya dan malah menuduh saya ingin keluar sendiri dengan bukti yang ada saya jelaskan kembali dengan saksi teman se tim mereka diberitahu atasan jika saya dikeluarkan oleh bliau dan hari iri saya bekerja seperti biasa pada hari jumat november saya masuk seperti biasa namun atasan tidak memberikan tugas kepada saya dan kembali menekankan bahwa saya tidak dianggap dalam tim dan saya kembali menuruti lata hrd agar masuk seperti biasa menyelesaikan jam kerja normal pada senin november kembali saya masuk seperti biasa dan masih tetap tidak diberikan tugas walaupun pada saat itu tugas dari pihak admin sudah saya tandatangani namun atasan tidak mau acc dan tugan tersebut saya kembalikan kepada admin hari itu saya kembali melapir kepada hrd namun hrd meminta saya menunggu keputusan selanjutnya dan di hari berikutnya saya kembali dihubungi hrd dengan tujuan hrd me mutasi atau memindahkan saya ke cabang garut dari sini saya merasa di diskriminasi karna setelah mengikuti semua proses tudak menemukan titik terang dan malah merugikan saya bebagai pekerja dan hari ini saya meminta bantuan dari pihak dinas ketenagakerjaan untuk penyelesaian nya apakah saya phk atau malah resigrn yang dipaksakan oleh perusahaan selain itu juga ijazah saya masih tersimpan di perusahaan sebagai jaminan saya menympan bukti dan arsip catatan saya sesuai kejadian yang saya alami,LOW
jalan berlubang tolong ini banyak jalan berlubang di sepanjang jalan kolonel ahmad syam atau yang biasa di sebut jalan sayang di daerah jatinangor kabupaten sumedang padahal jalan ini banyak dilalui mahasiswa dan anak sekolah sering terjadi kecelakaan tunggal karena jalan rusak dan sebentar lagi biasanya jalan ini suka di pake jalur alternatif arus mudik jadi tolong bapak ibu bisa tindak lanjuti aduan ini karena menyangkut keselamatan nyawa di jalanan hatur nuhun lokasi kejadian kabupaten sumedang jatinangor cikeruh di sepanjang jalur jalan sayang atau jalan kolonel ahmad syam sampai batas jalan dangdeur rancaekek aduan ini menjadi kewenangan pemerintah daerah kab sumedang,MEDIUM
perekrutan kerja uptd damkar conggeang telah terjadi perekrutan pegawai pada tahun di uptd pemadam kebakaran conggeang dengan membayar uang juta perorang dengan di iming imingi honor dan bisa ikut seleksi ppk oleh oknum pegawai damkar conggeang sempat bekerja sampai bulan april namun tidak ada kejelasan sampai saat ini,MEDIUM
manhole rusak membahayakan pengguna jalan di jalan dari setiabudi bandung yth instansi terkait kami ingin melaporkan adanya manhole yang kondisinya kurang laik di depan rumah mode factory outlet lokasi tepatnya berada di jalan dari setiabudi no kelurahan pasteur kecamatan sukajadi kota bandung kondisi manhole tersebut membahayakan pengguna jalan karena permukaannya tidak rata kurang aman dilintasi hal ini menyebabkan pengendara harus melakukan manuver mendadak untuk menghindarinya yang berpotensi menimbulkan kecelakaan selain itu kondisi tersebut juga memicu perlambatan arus lalu lintas terutama saat kondisi jalan sedang padat sehubungan dengan hal tersebut mohon kiranya dapat dilakukan pengecekan dan perbaikan secepatnya demi keselamatan dan kenyamanan pengguna jalan atas perhatian dan tindak lanjutnya,HIGH
permohonan dokumen kk menanyakan dokuen kk yang sudah pengajuan dan belum keterima,LOW
pengaduan dugaan pencemaran udara akibat aktivitas pembakaran di area permukiman kepada yth dinas lingkungan hidup kota bandung saya selaku warga melaporkan adanya dugaan pencemaran udara yang terjadi secara rutin di lingkungan permukiman padat penduduk tepatnya di lokasi area leuwi sari v leuwi sari vi gang al huda kronologi kejadian dalam beberapa tahun ini terdapat aktivitas pembakaran dari cerobong diduga milik pabrik home industry yang menghasilkan asap cukup tebal dan terjadi hampir setiap hari di pagi hari mulai dari jam pagi hingga siang hari asap tersebut menyebar ke area rumah warga menimbulkan bau asap yang tidak enak dihirup mengganggu kenyamanan dan aktivitas sehari hari berpotensi berdampak pada kesehatan warga terutama anak anak dan lansia kami selaku warga telah menyampaikan teguran melalui ketua rukun tetangga setempat namun hingga saat ini tidak terdapat perubahan atau tindak lanjut dari pihak terkait aktivitas pembakaran masih terus berlangsung dengan ini kami memohon kepada dinas lingkungan hidup untuk melakukan peninjauan dan pemeriksaan langsung ke lokasi memastikan apakah kegiatan tersebut telah memenuhi ketentuan lingkungan hidup dan standar emisi memberikan tindakan tegas apabila terbukti terjadi pelanggaran menghentikan aktivitas yang menimbulkan pencemaran dan merugikan warga kami berharap laporan ini dapat segera ditindaklanjuti demi menjaga kesehatan dan kenyamanan lingkungan tempat tinggal kami kami juga lampirkan google map potensi lokasi dan gambar cerobongnya atas perhatian dan tindak lanjutnya kami ucapkan,MEDIUM
odgj mengganggu odgj mencuri pakaian warga lokasi kabupaten sumedang sumedang utara situ parigilama lingkungan saluyu rukun tetangga rukun warga,MEDIUM
krisis air perusahaan daerah air minum bertahun tahun mengalir hanya subuh debit lemah dan berlumpur pekat nama lengkap jordan no kontak email jordanrubin gmail com sudah bertahun tahun distribusi air di wilayah kami sangat memprihatinkan air mati sepanjang hari dan hanya mengalir pukul subuh dengan tekanan sangat kecil lebih parah air yang keluar selalu kotor dan membawa endapan lumpur pekat kami sudah pernah lapor petugas sudah datang dan melakukan pindah jalur tetapi hasilnya nihil sampai sekarang tidak ada perubahan sama sekali kami sebagai pelanggan sangat dirugikan mohon tindak lanjut perbaikan teknis yang nyata bukan sekadar peninjauan ulang no pelanggan kabupaten kota kota bandung kecamatan regol kelurahan ancol detail jalan srielok no a kec regol kel ancol nama instansi biro badan usaha milik daerah investasi dan administrasi pembangunan pemda penanggungjawab kota bandung,HIGH
phk sepihak tanpa penyelsaian administrasi nama ade nuryaya alamat sumedang diminta mengundurkan diri oleh pt mandiri insan usaha vendor pt pln sumedang di bidang billing dan penagihan saya langsung diganti personil dengan hak pekerja sebagaimana diatur perundang undangan tidak di berikan dan atau di gelapkan pihak perusahaan termasuk keanggotaan bpjs yang tak dinonaktifkan terimakasih lokasi kejadian kabupaten sumedang sumedang utara mekarjaya,MEDIUM
kesulitan login akun salaman saya bermaksud menyampaikan pengaduan terkait kendala akses akun pada aplikasi salaman saat ini saya tidak dapat melakukan login karena nik saya sudah terdata di sistem namun ketika mencoba menggunakan fitur lupa password sistem meminta verifikasi melalui alamat email yang tidak sesuai dan bukan email saya sehingga proses pemulihan akun tidak dapat dilanjutkan sebagai informasi saya merupakan kepala keluarga dan saat ini sedang memerlukan akses ke aplikasi salaman untuk mengajukan permohonan pindah domisili sehingga kendala ini sangat menghambat proses administrasi yang sedang berjalan sehubungan dengan hal tersebut saya mohon bantuan bapak ibu untuk melakukan pengecekan dan verifikasi data akun berdasarkan nik saya danmembantu pemulihan atau pembaruan data email agar saya dapat kembali mengakses akun salaman sebagai bahan verifikasi saya bersedia melampirkan dokumen pendukung apabila diperlukan atas perhatian dan bantuan bapak ibu saya ucapkan saya satrio nugroho,LOW
tentang penerbittan nuptk siang min izin melapor terkait nuptk yang saya sudah di setuji oleh dinas tinggal nunggu di approve oleh yayasan jadi belum bisa terbit nuptknya itu bagaimana ya npyp ax nama yayasan cahaya bakti adinda kabupaten sumedang,LOW
bank sampah daerah cilembu tanjung sari bismillah assalamu laikum warahmatullah wabarakatuh perkenalkan saya fna warga desa cilembu kec pamulihan kabupaten sumedang isu lingkungan sekarang sedang hangat hangatnya penggunungan sampah terjadi di beberapa tpa selepas lebaran pemanasan global juga sudah mulai terasa dampaknya diantaranya adanya heat wave di beberapa negara di dunia bahkan ada beberapa kasus kematian akibat heat stoke semoga hal tersebut tidak terjadi pula di indonesia sampah yang menumpuk juga bisa menimbulkan berbagai masalah lain diantaranya adalah banjir dan juga pencemaran lingkungan baik pencemaran air karena banyak yang membuang sampah ke sungai pencemaran udara karena pembakaran sampah juga pencemaran tanah karena mengubur sampah yang di dalamnya terdapat zat zat berbahaya dan banyak pula sampah yang sulit terurai sudah saatnya kita untuk meningkatkan kepedulian dengan naik level dalam mengelola sampah warga bukan hanya dihimbau untuk membuang sampah di tempatnya karena hal itu hanya memindahkan masalah ke tempat lain kesadaran masyarakat untuk memilah sampah masih sangat minim ditambah pula sedikitnya bank sampah dan kurangnya sosialisai membuat mereka masih sulit untuk melaksanakannya info di media sosial tentang mengelola sampah sudah sangat banyak namun tidak semua warga mengakses informasi tersebut sehingga yang terdorong untuk memilah sampah baru sedikit saya sebagai seorang warga yang merasa peduli terhadap kondisi lingkungan ingin memberikan saran untuk memperbanyak penyuluhan mengenai pemilahan sampah dan ini dikoordinasikan hingga tingkatan pemerintah daerah terendah yaitu rukun tetangga rukun warga lalu diperbanyak lagi dibuat bank sampah di kabupaten sumedang terutama daerah dekat rumah saya yaitu desa cilembu juga di setiap rukun warga rukun tetangga nya alangkah lebih baik jika pemerintah daerah setempatnya memberikan himbauan dan juga reward bagi para pemilah sampah agar warga lebih termotivasi untuk melakukannya semoga langkah kecil ini bisa memberikan perubahan yang mendunia sebelumnya saya ucapkan kepada bapak bupati sumedang dony ahmad munir atas segala upayanya dalam membangun sumedang juga seluruh pemerintah daerah yang telah melaksanakan tugasnya dengan amanah barakallahu lakum,LOW
